REG_CODE,REGION,DIS_CODE,DISTRICT,COM_CODE,COMMUNE,MDG_FKT_CODE,FOKONTANY
MDG23,Vatovavy Fitovinany,MDG23210,Manakara Atsimo,MDG23210490,Ampasimpotsy Sud,MDG23210490004,Ampasimpotsy Toby
MDG23,Vatovavy Fitovinany,MDG23210,Manakara Atsimo,MDG23210490,Ampasimpotsy Sud,MDG23210490005,Betampona
MDG23,Vatovavy Fitovinany,MDG23210,Manakara Atsimo,MDG23210490,Ampasimpotsy Sud,MDG23210490006,Bebaka
MDG23,Vatovavy Fitovinany,MDG23210,Manakara Atsimo,MDG23210490,Ampasimpotsy Sud,MDG23210490007,Mahatsaratsara
MDG23,Vatovavy Fitovinany,MDG23210,Manakara Atsimo,MDG23210510,Anteza,MDG23210510001,Anteza
MDG23,Vatovavy Fitovinany,MDG23210,Manakara Atsimo,MDG23210510,Anteza,MDG23210510002,Ankeba Est
MDG23,Vatovavy Fitovinany,MDG23210,Manakara Atsimo,MDG23210510,Anteza,MDG23210510003,Ankeba Ouest
MDG23,Vatovavy Fitovinany,MDG23210,Manakara Atsimo,MDG23210510,Anteza,MDG23210510004,Vohilava II
MDG23,Vatovavy Fitovinany,MDG23210,Manakara Atsimo,MDG23210510,Anteza,MDG23210510005,Ankerana
MDG23,Vatovavy Fitovinany,MDG23210,Manakara Atsimo,MDG23210510,Anteza,MDG23210510006,Lavakianja
MDG23,Vatovavy Fitovinany,MDG23210,Manakara Atsimo,MDG23210510,Anteza,MDG23210510007,Befotaka
MDG23,Vatovavy Fitovinany,MDG23210,Manakara Atsimo,MDG23210510,Anteza,MDG23210510008,Tsaratanana
MDG23,Vatovavy Fitovinany,MDG23210,Manakara Atsimo,MDG23210510,Anteza,MDG23210510009,Sahasambo
MDG23,Vatovavy Fitovinany,MDG23210,Manakara Atsimo,MDG23210510,Anteza,MDG23210510010,Ambodivakoka
MDG23,Vatovavy Fitovinany,MDG23210,Manakara Atsimo,MDG23210510,Anteza,MDG23210510011,Mahavelo
MDG23,Vatovavy Fitovinany,MDG23210,Manakara Atsimo,MDG23210510,Anteza,MDG23210510012,Ampatsy
MDG23,Vatovavy Fitovinany,MDG23210,Manakara Atsimo,MDG23210510,Anteza,MDG23210510013,Andranomangatsiaka
MDG23,Vatovavy Fitovinany,MDG23210,Manakara Atsimo,MDG23210531,Saharefo,MDG23210531001,Saharefo
MDG23,Vatovavy Fitovinany,MDG23210,Manakara Atsimo,MDG23210531,Saharefo,MDG23210531002,Amboaifito
MDG23,Vatovavy Fitovinany,MDG23210,Manakara Atsimo,MDG23210531,Saharefo,MDG23210531003,Manditonana
MDG23,Vatovavy Fitovinany,MDG23210,Manakara Atsimo,MDG23210531,Saharefo,MDG23210531004,Ambohitsara II
MDG23,Vatovavy Fitovinany,MDG23210,Manakara Atsimo,MDG23210531,Saharefo,MDG23210531005,Ambalatambina
MDG23,Vatovavy Fitovinany,MDG23210,Manakara Atsimo,MDG23210532,Ampasimboraka,MDG23210532001,Ampasimboraka Sud
MDG23,Vatovavy Fitovinany,MDG23210,Manakara Atsimo,MDG23210532,Ampasimboraka,MDG23210532002,Ambalavoatavo
MDG23,Vatovavy Fitovinany,MDG23210,Manakara Atsimo,MDG23210532,Ampasimboraka,MDG23210532003,Ampasimboraka Nord
MDG23,Vatovavy Fitovinany,MDG23210,Manakara Atsimo,MDG23210532,Ampasimboraka,MDG23210532004,Ambohitsara I
MDG23,Vatovavy Fitovinany,MDG23211,Ikongo,MDG23211011,Ikongo,MDG23211011001,Ambatoharanana
MDG23,Vatovavy Fitovinany,MDG23211,Ikongo,MDG23211011,Ikongo,MDG23211011002,Anorombatobe
MDG23,Vatovavy Fitovinany,MDG23211,Ikongo,MDG23211011,Ikongo,MDG23211011003,Saharamy
MDG23,Vatovavy Fitovinany,MDG23211,Ikongo,MDG23211011,Ikongo,MDG23211011004,Maromandia
MDG23,Vatovavy Fitovinany,MDG23211,Ikongo,MDG23211011,Ikongo,MDG23211011005,Amboangisay
MDG23,Vatovavy Fitovinany,MDG23211,Ikongo,MDG23211011,Ikongo,MDG23211011006,Anorombatotelo
MDG23,Vatovavy Fitovinany,MDG23211,Ikongo,MDG23211011,Ikongo,MDG23211011007,Ambalagoavy
MDG23,Vatovavy Fitovinany,MDG23211,Ikongo,MDG23211011,Ikongo,MDG23211011008,Antsatrana
MDG23,Vatovavy Fitovinany,MDG23211,Ikongo,MDG23211011,Ikongo,MDG23211011009,Antekoho
MDG23,Vatovavy Fitovinany,MDG23211,Ikongo,MDG23211011,Ikongo,MDG23211011010,Sahavondrony
MDG23,Vatovavy Fitovinany,MDG23211,Ikongo,MDG23211011,Ikongo,MDG23211011011,Ambohimahasoa Nord
MDG23,Vatovavy Fitovinany,MDG23211,Ikongo,MDG23211011,Ikongo,MDG23211011012,Papango
MDG23,Vatovavy Fitovinany,MDG23211,Ikongo,MDG23211011,Ikongo,MDG23211011013,Tsaratanana
MDG23,Vatovavy Fitovinany,MDG23211,Ikongo,MDG23211011,Ikongo,MDG23211011014,Mahazendana
MDG23,Vatovavy Fitovinany,MDG23211,Ikongo,MDG23211011,Ikongo,MDG23211011015,Vohitsivalana
MDG23,Vatovavy Fitovinany,MDG23211,Ikongo,MDG23211011,Ikongo,MDG23211011016,Mangarivotra
MDG23,Vatovavy Fitovinany,MDG23211,Ikongo,MDG23211011,Ikongo,MDG23211011017,Ambodiara Dihy
MDG23,Vatovavy Fitovinany,MDG23211,Ikongo,MDG23211011,Ikongo,MDG23211011018,Ambatolampy
MDG23,Vatovavy Fitovinany,MDG23211,Ikongo,MDG23211011,Ikongo,MDG23211011019,Voninkazo
MDG23,Vatovavy Fitovinany,MDG23211,Ikongo,MDG23211011,Ikongo,MDG23211011020,Antavolo
MDG23,Vatovavy Fitovinany,MDG23211,Ikongo,MDG23211011,Ikongo,MDG23211011021,Andromba
MDG23,Vatovavy Fitovinany,MDG23211,Ikongo,MDG23211011,Ikongo,MDG23211011022,Nanarena
MDG23,Vatovavy Fitovinany,MDG23211,Ikongo,MDG23211011,Ikongo,MDG23211011023,Ambohitsara Est
MDG23,Vatovavy Fitovinany,MDG23211,Ikongo,MDG23211011,Ikongo,MDG23211011024,Ambodilazavivy
MDG23,Vatovavy Fitovinany,MDG23211,Ikongo,MDG23211011,Ikongo,MDG23211011025,Marovitsika
MDG23,Vatovavy Fitovinany,MDG23211,Ikongo,MDG23211011,Ikongo,MDG23211011026,Ambodimanga Est
MDG23,Vatovavy Fitovinany,MDG23211,Ikongo,MDG23211011,Ikongo,MDG23211011027,Ambalavolo
MDG23,Vatovavy Fitovinany,MDG23211,Ikongo,MDG23211011,Ikongo,MDG23211011028,Ambohimiary
MDG23,Vatovavy Fitovinany,MDG23211,Ikongo,MDG23211011,Ikongo,MDG23211011029,Sahavandra
MDG23,Vatovavy Fitovinany,MDG23211,Ikongo,MDG23211011,Ikongo,MDG23211011030,Tsaratanteraka
MDG23,Vatovavy Fitovinany,MDG23211,Ikongo,MDG23211011,Ikongo,MDG23211011031,Volarivo
MDG23,Vatovavy Fitovinany,MDG23211,Ikongo,MDG23211011,Ikongo,MDG23211011032,Tsarakianja Est
MDG23,Vatovavy Fitovinany,MDG23211,Ikongo,MDG23211011,Ikongo,MDG23211011033,Sahakondro
MDG23,Vatovavy Fitovinany,MDG23211,Ikongo,MDG23211011,Ikongo,MDG23211011034,Sahanihary
MDG23,Vatovavy Fitovinany,MDG23211,Ikongo,MDG23211012,Ambolomadinika,MDG23211012001,Ambolomadinika
MDG23,Vatovavy Fitovinany,MDG23211,Ikongo,MDG23211012,Ambolomadinika,MDG23211012002,Ankarefobe
MDG23,Vatovavy Fitovinany,MDG23211,Ikongo,MDG23211012,Ambolomadinika,MDG23211012003,Sahanimanga
MDG23,Vatovavy Fitovinany,MDG23211,Ikongo,MDG23211012,Ambolomadinika,MDG23211012004,Ambodilazabe
MDG23,Vatovavy Fitovinany,MDG23211,Ikongo,MDG23211012,Ambolomadinika,MDG23211012005,Antarehimamy
MDG23,Vatovavy Fitovinany,MDG23211,Ikongo,MDG23211012,Ambolomadinika,MDG23211012006,Tsianivoha
MDG23,Vatovavy Fitovinany,MDG23211,Ikongo,MDG23211012,Ambolomadinika,MDG23211012007,Tsarakianja Sud
MDG23,Vatovavy Fitovinany,MDG23211,Ikongo,MDG23211012,Ambolomadinika,MDG23211012008,Anivorano
MDG23,Vatovavy Fitovinany,MDG23211,Ikongo,MDG23211012,Ambolomadinika,MDG23211012009,Ampasimalemy
MDG23,Vatovavy Fitovinany,MDG23211,Ikongo,MDG23211012,Ambolomadinika,MDG23211012010,Antaranjaha
MDG23,Vatovavy Fitovinany,MDG23211,Ikongo,MDG23211012,Ambolomadinika,MDG23211012011,Androrangavola
MDG23,Vatovavy Fitovinany,MDG23211,Ikongo,MDG23211012,Ambolomadinika,MDG23211012012,Sahamazava
MDG23,Vatovavy Fitovinany,MDG23211,Ikongo,MDG23211031,Ambatofotsy,MDG23211031001,Ambatofotsy
MDG23,Vatovavy Fitovinany,MDG23211,Ikongo,MDG23211031,Ambatofotsy,MDG23211031002,Tandrokomby
MDG23,Vatovavy Fitovinany,MDG23211,Ikongo,MDG23211031,Ambatofotsy,MDG23211031003,Ambodivona
MDG23,Vatovavy Fitovinany,MDG23211,Ikongo,MDG23211031,Ambatofotsy,MDG23211031004,Tsarakianja B
MDG23,Vatovavy Fitovinany,MDG23211,Ikongo,MDG23211031,Ambatofotsy,MDG23211031005,Tsaratanana
MDG23,Vatovavy Fitovinany,MDG23211,Ikongo,MDG23211031,Ambatofotsy,MDG23211031006,Fozamena
MDG23,Vatovavy Fitovinany,MDG23211,Ikongo,MDG23211031,Ambatofotsy,MDG23211031007,Mahasoa
MDG23,Vatovavy Fitovinany,MDG23211,Ikongo,MDG23211031,Ambatofotsy,MDG23211031008,Ambodiara Sakorihy
MDG23,Vatovavy Fitovinany,MDG23211,Ikongo,MDG23211031,Ambatofotsy,MDG23211031009,Marohita
MDG23,Vatovavy Fitovinany,MDG23211,Ikongo,MDG23211031,Ambatofotsy,MDG23211031010,Ampiatsaha
MDG23,Vatovavy Fitovinany,MDG23211,Ikongo,MDG23211031,Ambatofotsy,MDG23211031011,Ambalatenina
MDG23,Vatovavy Fitovinany,MDG23211,Ikongo,MDG23211032,Belemoka,MDG23211032001,Belemoka Centre
MDG23,Vatovavy Fitovinany,MDG23211,Ikongo,MDG23211032,Belemoka,MDG23211032002,Sahalava
MDG23,Vatovavy Fitovinany,MDG23211,Ikongo,MDG23211032,Belemoka,MDG23211032003,Tsarafonenana
MDG23,Vatovavy Fitovinany,MDG23211,Ikongo,MDG23211032,Belemoka,MDG23211032004,Anahipisaka
MDG23,Vatovavy Fitovinany,MDG23211,Ikongo,MDG23211032,Belemoka,MDG23211032005,Ambodilaza Est
MDG23,Vatovavy Fitovinany,MDG23211,Ikongo,MDG23211032,Belemoka,MDG23211032006,Ambohimahatsara
MDG23,Vatovavy Fitovinany,MDG23211,Ikongo,MDG23211032,Belemoka,MDG23211032007,Anahibita
MDG23,Vatovavy Fitovinany,MDG23211,Ikongo,MDG23211032,Belemoka,MDG23211032008,Tsifenokataka
MDG23,Vatovavy Fitovinany,MDG23211,Ikongo,MDG23211032,Belemoka,MDG23211032009,Mandrosolaza
MDG23,Vatovavy Fitovinany,MDG23211,Ikongo,MDG23211032,Belemoka,MDG23211032010,Marokaka
MDG23,Vatovavy Fitovinany,MDG23211,Ikongo,MDG23211033,Maromiandra,MDG23211033001,Maromiandra
MDG23,Vatovavy Fitovinany,MDG23211,Ikongo,MDG23211033,Maromiandra,MDG23211033002,Ambohimahasoa
MDG23,Vatovavy Fitovinany,MDG23211,Ikongo,MDG23211033,Maromiandra,MDG23211033003,Anaviavy
MDG23,Vatovavy Fitovinany,MDG23211,Ikongo,MDG23211033,Maromiandra,MDG23211033004,Vohimary
MDG23,Vatovavy Fitovinany,MDG23211,Ikongo,MDG23211033,Maromiandra,MDG23211033005,Ambahimarana
MDG23,Vatovavy Fitovinany,MDG23211,Ikongo,MDG23211033,Maromiandra,MDG23211033006,Ambodiara Sakavazoho
MDG23,Vatovavy Fitovinany,MDG23211,Ikongo,MDG23211033,Maromiandra,MDG23211033007,Ambohitsara B
MDG23,Vatovavy Fitovinany,MDG23211,Ikongo,MDG23211033,Maromiandra,MDG23211033008,Sandranantakely
MDG23,Vatovavy Fitovinany,MDG23211,Ikongo,MDG23211033,Maromiandra,MDG23211033009,Sakevo
MDG23,Vatovavy Fitovinany,MDG23211,Ikongo,MDG23211051,Manampatrana,MDG23211051001,Manampatrana
MDG23,Vatovavy Fitovinany,MDG23211,Ikongo,MDG23211051,Manampatrana,MDG23211051002,Amboanjobe Gara
MDG23,Vatovavy Fitovinany,MDG23211,Ikongo,MDG23211051,Manampatrana,MDG23211051003,Bezamana
MDG23,Vatovavy Fitovinany,MDG23211,Ikongo,MDG23211051,Manampatrana,MDG23211051004,Ambaraholona
MDG23,Vatovavy Fitovinany,MDG23211,Ikongo,MDG23211051,Manampatrana,MDG23211051005,Amboanjobe Centre
MDG23,Vatovavy Fitovinany,MDG23211,Ikongo,MDG23211051,Manampatrana,MDG23211051006,Ambohimalaza
MDG23,Vatovavy Fitovinany,MDG23211,Ikongo,MDG23211051,Manampatrana,MDG23211051007,Ambatofaritana
MDG23,Vatovavy Fitovinany,MDG23211,Ikongo,MDG23211051,Manampatrana,MDG23211051008,Ambohimahasoa
MDG23,Vatovavy Fitovinany,MDG23211,Ikongo,MDG23211051,Manampatrana,MDG23211051009,Manambato
MDG23,Vatovavy Fitovinany,MDG23211,Ikongo,MDG23211051,Manampatrana,MDG23211051010,Ambohitsara Manambato
MDG23,Vatovavy Fitovinany,MDG23211,Ikongo,MDG23211052,Ambinanitromby,MDG23211052001,Ambinanitromby
MDG23,Vatovavy Fitovinany,MDG23211,Ikongo,MDG23211052,Ambinanitromby,MDG23211052002,Ambodiara Ihomby
MDG23,Vatovavy Fitovinany,MDG23211,Ikongo,MDG23211052,Ambinanitromby,MDG23211052003,Tetezandraikitra
MDG23,Vatovavy Fitovinany,MDG23211,Ikongo,MDG23211052,Ambinanitromby,MDG23211052004,Antanivelona
MDG23,Vatovavy Fitovinany,MDG23211,Ikongo,MDG23211052,Ambinanitromby,MDG23211052005,Ambohinamboarina
MDG23,Vatovavy Fitovinany,MDG23211,Ikongo,MDG23211052,Ambinanitromby,MDG23211052006,Manarinjato
MDG23,Vatovavy Fitovinany,MDG23211,Ikongo,MDG23211071,Ifanirea,MDG23211071001,Ifanirea
MDG23,Vatovavy Fitovinany,MDG23211,Ikongo,MDG23211071,Ifanirea,MDG23211071002,Tambanihara
MDG23,Vatovavy Fitovinany,MDG23211,Ikongo,MDG23211071,Ifanirea,MDG23211071003,Vinany
MDG23,Vatovavy Fitovinany,MDG23211,Ikongo,MDG23211071,Ifanirea,MDG23211071004,Ambohimalaza
MDG23,Vatovavy Fitovinany,MDG23211,Ikongo,MDG23211071,Ifanirea,MDG23211071005,Andemaka
MDG23,Vatovavy Fitovinany,MDG23211,Ikongo,MDG23211071,Ifanirea,MDG23211071006,Ihevo
MDG23,Vatovavy Fitovinany,MDG23211,Ikongo,MDG23211071,Ifanirea,MDG23211071007,Analamary
MDG23,Vatovavy Fitovinany,MDG23211,Ikongo,MDG23211071,Ifanirea,MDG23211071008,Ampandramana
MDG23,Vatovavy Fitovinany,MDG23211,Ikongo,MDG23211071,Ifanirea,MDG23211071009,Ambatofisaka
MDG23,Vatovavy Fitovinany,MDG23211,Ikongo,MDG23211071,Ifanirea,MDG23211071010,Vohibola
MDG23,Vatovavy Fitovinany,MDG23211,Ikongo,MDG23211071,Ifanirea,MDG23211071011,Sahahofika
MDG23,Vatovavy Fitovinany,MDG23211,Ikongo,MDG23211072,Tanakambana,MDG23211072001,Tanakambana
MDG23,Vatovavy Fitovinany,MDG23211,Ikongo,MDG23211072,Tanakambana,MDG23211072002,Fanjakasoa
MDG23,Vatovavy Fitovinany,MDG23211,Ikongo,MDG23211072,Tanakambana,MDG23211072003,Vohilava
MDG23,Vatovavy Fitovinany,MDG23211,Ikongo,MDG23211072,Tanakambana,MDG23211072004,Nanarena
MDG23,Vatovavy Fitovinany,MDG23211,Ikongo,MDG23211072,Tanakambana,MDG23211072005,Sahampaly
MDG23,Vatovavy Fitovinany,MDG23211,Ikongo,MDG23211072,Tanakambana,MDG23211072006,Vohiboanjo
MDG23,Vatovavy Fitovinany,MDG23211,Ikongo,MDG23211072,Tanakambana,MDG23211072007,Vohiteny
MDG23,Vatovavy Fitovinany,MDG23211,Ikongo,MDG23211072,Tanakambana,MDG23211072008,Mafitoaka
MDG23,Vatovavy Fitovinany,MDG23211,Ikongo,MDG23211073,Sahalanona,MDG23211073001,Sahalanona
MDG23,Vatovavy Fitovinany,MDG23211,Ikongo,MDG23211073,Sahalanona,MDG23211073002,Mahaly
MDG23,Vatovavy Fitovinany,MDG23211,Ikongo,MDG23211073,Sahalanona,MDG23211073003,Anilobe
MDG23,Vatovavy Fitovinany,MDG23211,Ikongo,MDG23211073,Sahalanona,MDG23211073004,Sahamamy
MDG23,Vatovavy Fitovinany,MDG23211,Ikongo,MDG23211073,Sahalanona,MDG23211073005,Ambinanindrano
MDG23,Vatovavy Fitovinany,MDG23211,Ikongo,MDG23211073,Sahalanona,MDG23211073006,Tsaralanitra
MDG23,Vatovavy Fitovinany,MDG23211,Ikongo,MDG23211073,Sahalanona,MDG23211073007,Ambalabe
MDG23,Vatovavy Fitovinany,MDG23211,Ikongo,MDG23211073,Sahalanona,MDG23211073008,Anivorano II
MDG23,Vatovavy Fitovinany,MDG23211,Ikongo,MDG23211073,Sahalanona,MDG23211073009,Ambodimangavola
MDG23,Vatovavy Fitovinany,MDG23211,Ikongo,MDG23211091,Tolongoina,MDG23211091001,Tolongoina
MDG23,Vatovavy Fitovinany,MDG23211,Ikongo,MDG23211091,Tolongoina,MDG23211091002,Tanambao
MDG23,Vatovavy Fitovinany,MDG23211,Ikongo,MDG23211091,Tolongoina,MDG23211091003,Ambalakizitina
MDG23,Vatovavy Fitovinany,MDG23211,Ikongo,MDG23211091,Tolongoina,MDG23211091004,Ambohimahavelona
MDG23,Vatovavy Fitovinany,MDG23211,Ikongo,MDG23211091,Tolongoina,MDG23211091005,Andrambovato
MDG23,Vatovavy Fitovinany,MDG23211,Ikongo,MDG23211091,Tolongoina,MDG23211091006,Ambodivanana
MDG23,Vatovavy Fitovinany,MDG23211,Ikongo,MDG23211091,Tolongoina,MDG23211091007,Iladitra
MDG23,Vatovavy Fitovinany,MDG23211,Ikongo,MDG23211091,Tolongoina,MDG23211091008,Madiorano
MDG23,Vatovavy Fitovinany,MDG23211,Ikongo,MDG23211091,Tolongoina,MDG23211091009,Ambinanindrano
MDG23,Vatovavy Fitovinany,MDG23211,Ikongo,MDG23211091,Tolongoina,MDG23211091010,Tsimbahambo
MDG23,Vatovavy Fitovinany,MDG23211,Ikongo,MDG23211091,Tolongoina,MDG23211091011,Ambodiroranga
MDG23,Vatovavy Fitovinany,MDG23211,Ikongo,MDG23211091,Tolongoina,MDG23211091012,Ambatovory
MDG23,Vatovavy Fitovinany,MDG23211,Ikongo,MDG23211091,Tolongoina,MDG23211091013,Mandriandry
MDG23,Vatovavy Fitovinany,MDG23211,Ikongo,MDG23211091,Tolongoina,MDG23211091014,Ambohimanga
MDG23,Vatovavy Fitovinany,MDG23211,Ikongo,MDG23211091,Tolongoina,MDG23211091015,Ambalavero Bas
MDG23,Vatovavy Fitovinany,MDG23211,Ikongo,MDG23211092,Ambohimisafy,MDG23211092001,Ambohimisafy
MDG23,Vatovavy Fitovinany,MDG23211,Ikongo,MDG23211092,Ambohimisafy,MDG23211092002,Ambohimahavelo Menatsara
MDG23,Vatovavy Fitovinany,MDG23211,Ikongo,MDG23211092,Ambohimisafy,MDG23211092003,Fenoarivo
MDG23,Vatovavy Fitovinany,MDG23211,Ikongo,MDG23211092,Ambohimisafy,MDG23211092004,Ambohimanana
MDG23,Vatovavy Fitovinany,MDG23211,Ikongo,MDG23211092,Ambohimisafy,MDG23211092005,Ambohibory
MDG23,Vatovavy Fitovinany,MDG23211,Ikongo,MDG23211092,Ambohimisafy,MDG23211092006,Andefapony
MDG23,Vatovavy Fitovinany,MDG23211,Ikongo,MDG23211092,Ambohimisafy,MDG23211092007,Lavakianja
MDG23,Vatovavy Fitovinany,MDG23211,Ikongo,MDG23211092,Ambohimisafy,MDG23211092008,Ambodipaiso
MDG23,Vatovavy Fitovinany,MDG23211,Ikongo,MDG23211092,Ambohimisafy,MDG23211092009,Vakoanina
MDG23,Vatovavy Fitovinany,MDG23211,Ikongo,MDG23211111,Ankarimbelo,MDG23211111001,Ankarimbelo
MDG23,Vatovavy Fitovinany,MDG23211,Ikongo,MDG23211111,Ankarimbelo,MDG23211111002,Faliarivo
MDG23,Vatovavy Fitovinany,MDG23211,Ikongo,MDG23211111,Ankarimbelo,MDG23211111003,Ambalahosy
MDG23,Vatovavy Fitovinany,MDG23211,Ikongo,MDG23211111,Ankarimbelo,MDG23211111004,Iarinomby
MDG23,Vatovavy Fitovinany,MDG23211,Ikongo,MDG23211111,Ankarimbelo,MDG23211111005,Tsialamaha
MDG23,Vatovavy Fitovinany,MDG23211,Ikongo,MDG23211111,Ankarimbelo,MDG23211111006,Anjorozoro
MDG23,Vatovavy Fitovinany,MDG23211,Ikongo,MDG23211111,Ankarimbelo,MDG23211111007,Andrairay
MDG23,Vatovavy Fitovinany,MDG23211,Ikongo,MDG23211111,Ankarimbelo,MDG23211111008,Ambatombitro
MDG23,Vatovavy Fitovinany,MDG23211,Ikongo,MDG23211111,Ankarimbelo,MDG23211111009,Ambohimaneva
MDG23,Vatovavy Fitovinany,MDG23211,Ikongo,MDG23211112,Antodinga,MDG23211112001,Antodinga
MDG23,Vatovavy Fitovinany,MDG23211,Ikongo,MDG23211112,Antodinga,MDG23211112002,Mamolifoly
MDG23,Vatovavy Fitovinany,MDG23211,Ikongo,MDG23211112,Antodinga,MDG23211112003,Ambolomboro
MDG23,Vatovavy Fitovinany,MDG23211,Ikongo,MDG23211112,Antodinga,MDG23211112004,Maromana
MDG23,Vatovavy Fitovinany,MDG23211,Ikongo,MDG23211112,Antodinga,MDG23211112005,Ankazoharaka
MDG23,Vatovavy Fitovinany,MDG23211,Ikongo,MDG23211112,Antodinga,MDG23211112006,Anivorano I
MDG23,Vatovavy Fitovinany,MDG23211,Ikongo,MDG23211112,Antodinga,MDG23211112007,Vohitsoa
MDG23,Vatovavy Fitovinany,MDG23211,Ikongo,MDG23211112,Antodinga,MDG23211112008,Manolotrony
MDG23,Vatovavy Fitovinany,MDG23211,Ikongo,MDG23211112,Antodinga,MDG23211112009,Tsarakianja
MDG23,Vatovavy Fitovinany,MDG23211,Ikongo,MDG23211112,Antodinga,MDG23211112010,Behazavana
MDG23,Vatovavy Fitovinany,MDG23211,Ikongo,MDG23211112,Antodinga,MDG23211112011,Mitremaka
MDG23,Vatovavy Fitovinany,MDG23211,Ikongo,MDG23211112,Antodinga,MDG23211112012,Andasy
MDG23,Vatovavy Fitovinany,MDG23211,Ikongo,MDG23211112,Antodinga,MDG23211112013,Ambatoharanana
MDG23,Vatovavy Fitovinany,MDG23211,Ikongo,MDG23211113,Kalafotsy,MDG23211113001,Kalafotsy
MDG23,Vatovavy Fitovinany,MDG23211,Ikongo,MDG23211113,Kalafotsy,MDG23211113002,Ambalavary
MDG23,Vatovavy Fitovinany,MDG23211,Ikongo,MDG23211113,Kalafotsy,MDG23211113003,Voena
MDG23,Vatovavy Fitovinany,MDG23211,Ikongo,MDG23211113,Kalafotsy,MDG23211113004,Tanambao II
MDG23,Vatovavy Fitovinany,MDG23211,Ikongo,MDG23211113,Kalafotsy,MDG23211113005,Ambahaka
MDG23,Vatovavy Fitovinany,MDG23211,Ikongo,MDG23211113,Kalafotsy,MDG23211113006,Mahafiango
MDG23,Vatovavy Fitovinany,MDG23211,Ikongo,MDG23211113,Kalafotsy,MDG23211113007,Akondromainty
MDG23,Vatovavy Fitovinany,MDG23211,Ikongo,MDG23211113,Kalafotsy,MDG23211113008,Marozahitra
MDG23,Vatovavy Fitovinany,MDG23211,Ikongo,MDG23211113,Kalafotsy,MDG23211113009,Ihazomena
MDG23,Vatovavy Fitovinany,MDG23211,Ikongo,MDG23211113,Kalafotsy,MDG23211113010,Ambalateny
MDG23,Vatovavy Fitovinany,MDG23212,Vohipeno,MDG23212010,Vohipeno,MDG23212010001,Vohipeno Centre
MDG23,Vatovavy Fitovinany,MDG23212,Vohipeno,MDG23212010,Vohipeno,MDG23212010002,Vohibe
MDG23,Vatovavy Fitovinany,MDG23212,Vohipeno,MDG23212010,Vohipeno,MDG23212010003,Ambohitsara II
MDG23,Vatovavy Fitovinany,MDG23212,Vohipeno,MDG23212010,Vohipeno,MDG23212010004,Ambolosy
MDG23,Vatovavy Fitovinany,MDG23212,Vohipeno,MDG23212010,Vohipeno,MDG23212010005,Vatolapana
MDG23,Vatovavy Fitovinany,MDG23212,Vohipeno,MDG23212010,Vohipeno,MDG23212010006,Tsimalazo
MDG23,Vatovavy Fitovinany,MDG23212,Vohipeno,MDG23212010,Vohipeno,MDG23212010007,Maromby
MDG23,Vatovavy Fitovinany,MDG23212,Vohipeno,MDG23212010,Vohipeno,MDG23212010008,Vatomasina
MDG23,Vatovavy Fitovinany,MDG23212,Vohipeno,MDG23212010,Vohipeno,MDG23212010009,Ambohimanarivo
MDG23,Vatovavy Fitovinany,MDG23212,Vohipeno,MDG23212031,Vohitrindry,MDG23212031001,Vohitrindry
MDG23,Vatovavy Fitovinany,MDG23212,Vohipeno,MDG23212031,Vohitrindry,MDG23212031002,Fenoarivo Be
MDG23,Vatovavy Fitovinany,MDG23212,Vohipeno,MDG23212031,Vohitrindry,MDG23212031003,Andranovolo
MDG23,Vatovavy Fitovinany,MDG23212,Vohipeno,MDG23212031,Vohitrindry,MDG23212031004,Karimbelo
MDG23,Vatovavy Fitovinany,MDG23212,Vohipeno,MDG23212031,Vohitrindry,MDG23212031005,Antanantsara
MDG23,Vatovavy Fitovinany,MDG23212,Vohipeno,MDG23212031,Vohitrindry,MDG23212031006,Tsarinetso
MDG23,Vatovavy Fitovinany,MDG23212,Vohipeno,MDG23212031,Vohitrindry,MDG23212031007,Tanihady
MDG23,Vatovavy Fitovinany,MDG23212,Vohipeno,MDG23212031,Vohitrindry,MDG23212031008,Amboafandra
MDG23,Vatovavy Fitovinany,MDG23212,Vohipeno,MDG23212032,Vohindava,MDG23212032001,Vohindava
MDG23,Vatovavy Fitovinany,MDG23212,Vohipeno,MDG23212032,Vohindava,MDG23212032002,Seranambe
MDG23,Vatovavy Fitovinany,MDG23212,Vohipeno,MDG23212032,Vohindava,MDG23212032003,Mahazoarivo
MDG23,Vatovavy Fitovinany,MDG23212,Vohipeno,MDG23212032,Vohindava,MDG23212032004,Vohitramba
MDG23,Vatovavy Fitovinany,MDG23212,Vohipeno,MDG23212032,Vohindava,MDG23212032005,Nohona
MDG23,Vatovavy Fitovinany,MDG23212,Vohipeno,MDG23212032,Vohindava,MDG23212032006,Mainty
MDG23,Vatovavy Fitovinany,MDG23212,Vohipeno,MDG23212032,Vohindava,MDG23212032007,Ambinany
MDG23,Vatovavy Fitovinany,MDG23212,Vohipeno,MDG23212051,Ivato,MDG23212051001,Ivato
MDG23,Vatovavy Fitovinany,MDG23212,Vohipeno,MDG23212051,Ivato,MDG23212051002,Tanandava
MDG23,Vatovavy Fitovinany,MDG23212,Vohipeno,MDG23212051,Ivato,MDG23212051003,Voasary
MDG23,Vatovavy Fitovinany,MDG23212,Vohipeno,MDG23212052,Savana,MDG23212052001,Savana
