;link
962;http://www.midi-madagasikara.mg/faits-divers/2015/01/30/ambohitrimanjaka-lehilahy-voasambotra-saika-hividy-taozavatra-taminny-vola-sandoka/
963;http://www.midi-madagasikara.mg/faits-divers/2015/02/03/famonoana-ani-andry-rakotovao-karohinny-polisy-nary-nampiatrano-ilay-mpamily/
964;http://www.midi-madagasikara.mg/faits-divers/2015/02/03/fanafihan-dahalo-nitsoaka-ny-mponinilakaka-sasany-omaly/
965;http://www.midi-madagasikara.mg/faits-divers/2015/02/04/ilakaka-mpivarotra-saphir-voatafika/
966;http://www.midi-madagasikara.mg/faits-divers/2015/02/04/orana-mikija-vehivavy-iray-maty-nihotsahanny-trano-trano-dimy-noravana/
967;http://www.midi-madagasikara.mg/faits-divers/2015/02/06/maintirano-mirongatra-ny-fanafihan-jiolahy-mitam-basy/
968;http://www.midi-madagasikara.mg/faits-divers/2015/02/11/67-ha-mpanendaka-mpamily-taxi-voasambotra-ary-nalefa-eny-tsiafahy/
969;http://www.midi-madagasikara.mg/faits-divers/2015/02/11/sambava-voasambotra-ny-mpisoloky-gaigilahy-aminny-lalao-orange-madagascar/
970;http://www.midi-madagasikara.mg/faits-divers/2015/02/19/67ha-jiolahy-fito-tratra-amodi-omby/
971;http://www.midi-madagasikara.mg/faits-divers/2015/02/19/kidnapping-iray-miliara-no-tadiavinireo-jiolahy/
972;http://www.midi-madagasikara.mg/faits-divers/2015/02/24/mpanafika-taxi-roa-lahy-voasambotra-teny-67ha/
973;http://www.midi-madagasikara.mg/faits-divers/2015/02/25/toliara-maty-ilay-tovovavy-22-taona-niteraka-zaza-sampona/
974;http://www.midi-madagasikara.mg/faits-divers/2015/02/26/ambatondrazaka-lehilahy-iray-maty-voapoizinny-sakafo/
975;http://www.midi-madagasikara.mg/faits-divers/2015/02/26/isotry-lehilahy-mamo-voaolana-sady-voaendaka-no-voadaroka/
976;http://www.midi-madagasikara.mg/faits-divers/2015/02/26/isotry-taxi-phone-voatafika-voatondraka-asidra/
977;http://www.midi-madagasikara.mg/faits-divers/2015/02/26/tsimbazaza-mpivady-maty-nihotsahanny-trano/
978;http://www.midi-madagasikara.mg/faits-divers/2015/03/03/antsirabe-vehivavy-iray-maty-nihotsahanny-trano/
979;http://www.midi-madagasikara.mg/faits-divers/2015/03/03/faux-mercure-deux-escrocs-a-tsiafahy/
980;http://www.midi-madagasikara.mg/faits-divers/2015/03/04/ambilobe-vehivavy-voaolana-hita-faty-tany-anaty-ala/
981;http://www.midi-madagasikara.mg/faits-divers/2015/03/04/antsirabe-mirongatra-ny-halatra-batterie-olona-13-voasambotra/
982;http://www.midi-madagasikara.mg/faits-divers/2015/03/05/antanimena-mpanendaka-roalahy-saika-maty-niharanny-fitsaram-bahoaka/
983;http://www.midi-madagasikara.mg/faits-divers/2015/03/05/route-digue-agression-armee-dans-un-taxi-be/
984;http://www.midi-madagasikara.mg/faits-divers/2015/03/06/anosibe-ankizy-voatifitry-ny-mpanendaka/
985;http://www.midi-madagasikara.mg/faits-divers/2015/03/11/raharaha-andry44-voasambotra-i-bary-dominique/
986;http://www.midi-madagasikara.mg/faits-divers/2015/03/12/ampasika-ankorondrano-taxi-roa-voatafiky-ny-jiolahy-mitam-basy-lasa-ny-volabe/
987;http://www.midi-madagasikara.mg/faits-divers/2015/03/12/soarano-sendra-ny-bokonozatra-ny-mpanendaka/
988;http://www.midi-madagasikara.mg/faits-divers/2015/03/14/escalier-lambert-agression-suivie-de-vol-dun-africain/
989;http://www.midi-madagasikara.mg/faits-divers/2015/03/19/sahanivotry-antsirabe-ii-olona-2-nisy-namono-voasambotra-ny-efa-dahy-nahavanon-doza/
990;http://www.midi-madagasikara.mg/faits-divers/2015/03/20/ambohidahy-mpanendaka-niharanny-fitsaram-bahoaka/
991;http://www.midi-madagasikara.mg/faits-divers/2015/03/21/ankadindramamy-raikitra-ny-fifampitifirana-teo-aminny-jiolahy-sy-ny-polisy/
992;http://www.midi-madagasikara.mg/faits-divers/2015/03/21/menabe-un-dahalo-ligote-et-lynche-par-la-foule/
993;http://www.midi-madagasikara.mg/faits-divers/2015/03/26/isotry-antohomadinika-jiolahy-mitam-basy-nanafika-epicerie-maromaro/
994;http://www.midi-madagasikara.mg/faits-divers/2015/04/03/ambodivona-maty-omaly-maraina-ilay-mainny-herinaratra/
995;http://www.midi-madagasikara.mg/faits-divers/2015/04/04/ampefiloha-fanakorontanana-halatra-moto-vaky-trano-roalahy-voasambotra/
996;http://www.midi-madagasikara.mg/faits-divers/2015/04/09/ambalavao-isotry-lasanny-jiolahy-mitam-basy-ny-tablette-tanaty-fiara/
997;http://www.midi-madagasikara.mg/faits-divers/2015/04/09/rn9-lozam-pifamoivoizana-lehilahy-37-taona-maty-olona-roa-naratra-mafy/
998;http://www.midi-madagasikara.mg/faits-divers/2015/04/10/ilakaka-olona-iray-maty-iray-hafa-naratra-mafy-voatifitra/
999;http://www.midi-madagasikara.mg/faits-divers/2015/04/11/ambositra-olona-4-maty-nokaikerina-alika-romotra/
1000;http://www.midi-madagasikara.mg/faits-divers/2015/04/11/andramasina-norobainny-jiolahy-ny-chef-zap-niaraka-taminny-mpampianatra-efatra/
1001;http://www.midi-madagasikara.mg/faits-divers/2015/04/14/ambohimanga-rova-maty-norasarasainny-jiolahy-ilay-raim-pianakaviana/
1002;http://www.midi-madagasikara.mg/faits-divers/2015/04/15/ambohidahy-antanimena-mpanendaka-roalahy-voasambotra/
1003;http://www.midi-madagasikara.mg/faits-divers/2015/04/18/ambatondrazaka-mpivady-notetehanny-jiolahy-taminny-famaky-lasa-ny-vola-sy-volamena/
1004;http://www.midi-madagasikara.mg/faits-divers/2015/04/21/moramanga-lahy-antitra-maty-teo-am-pakana-fisotroan-dronono/
1005;http://www.midi-madagasikara.mg/faits-divers/2015/04/22/ambatondrazaka-mpanakan-dalana-sy-mpamaky-trano-voasambotra/
1006;http://www.midi-madagasikara.mg/faits-divers/2015/04/23/betongolo-vehivavy-maty-nihantona-taminny-rideau-tao-an-tranony/
1007;http://www.midi-madagasikara.mg/faits-divers/2015/04/24/salon-de-massage-fivarotan-tena-ana-tsy-ampy-taona-sy-mbola-virijina-voasambotra-ny-atidoha/
1008;http://www.midi-madagasikara.mg/faits-divers/2015/04/24/tsihombe-trafikana-sokatra-roalahy-voasambotra/
1009;http://www.midi-madagasikara.mg/faits-divers/2015/04/25/alasora-mandrahona-ny-dahalo/
1010;http://www.midi-madagasikara.mg/faits-divers/2015/04/25/analakely-mpanendaka-volamena-sy-mpividy-volamena-halatra-6-voasambotra/
1011;http://www.midi-madagasikara.mg/faits-divers/2015/04/27/analakely-asianireo-mpanendaka-marika-ireo-olona-hanaovany-ny-asa-ratsiny/
1012;http://www.midi-madagasikara.mg/faits-divers/2015/04/27/toliara-fiangonana-vaky-lasanny-jiolahy-ny-vola-sy-ny-entana/
1013;http://www.midi-madagasikara.mg/faits-divers/2015/04/28/andekaleka-tovolahy-iray-maty-nizarazara-voahitsaky-ny-lamasinina/
1014;http://www.midi-madagasikara.mg/faits-divers/2015/04/28/fisandohana-voasambotra-i-beloha-milaza-ho-polisy/
1015;http://www.midi-madagasikara.mg/faits-divers/2015/04/29/ambohitsoa-olona-3-nahatrarana-rongony-600-kg/
1016;http://www.midi-madagasikara.mg/faits-divers/2015/04/30/androhibe-fifampitifirana-teo-aminny-jiolahy-sy-ny-mpitandro-filaminana/
1017;http://www.midi-madagasikara.mg/faits-divers/2015/04/30/behoririka-mandeha-tsiroaroa-ny-mpisam-iray-voasambotra/
1018;http://www.midi-madagasikara.mg/faits-divers/2015/05/05/fampisehoani-lola-teny-antsonjobe-mpanendaka-mpangarom-pasy-11-voasambotra/
1019;http://www.midi-madagasikara.mg/faits-divers/2015/05/05/miarinarivo-fanafihan-jiolahy-mahery-vaika-olona-iray-voatifitra-45-tapitrisa-no-very/
1020;http://www.midi-madagasikara.mg/faits-divers/2015/05/06/vohemar-raim-pianakaviana-iray-maty-nitifi-tena/
1021;http://www.midi-madagasikara.mg/faits-divers/2015/05/07/anosy-telo-lahy-tratra-nivarotra-menaka-rongony-5-litatra/
1022;http://www.midi-madagasikara.mg/faits-divers/2015/05/07/toliara-renim-pianakaviana-53-taona-voaolana-sy-voavono/
1023;http://www.midi-madagasikara.mg/faits-divers/2015/05/08/mandoto-fanafihan-dahalo-mahery-vaika-olona-roa-namoy-ny-ainy-iray-hafa-tsy-hita-popoka/
1024;http://www.midi-madagasikara.mg/faits-divers/2015/05/09/fandefasana-olona-an-tsokosoko-any-ivelany-voasambotra-ny-atidoha-miaraka-aminny-tomponandraiki-panjakana-iray/
1025;http://www.midi-madagasikara.mg/faits-divers/2015/05/11/fanafihana-tao-mandoto-voasambotra-ny-dimy-taminireo-dahalo-niaraka-taminny-basy-telo/
1026;http://www.midi-madagasikara.mg/faits-divers/2015/05/11/miarinarivo-jiolahy-miaraka-aminny-kalaky-nanafika-tokantrano-olona-iray-voanny-bala/
1027;http://www.midi-madagasikara.mg/faits-divers/2015/05/12/anosibe-mpanendaka-telo-lahy-voasambotra/
1028;http://www.midi-madagasikara.mg/faits-divers/2015/05/15/ambohimasina-betafo-tafatsoaka-ny-jiolahy-polisy-sy-ny-zandary-indray-no-nifampitifitra/
1029;http://www.midi-madagasikara.mg/faits-divers/2015/05/18/ivato-fivelesana-olona-aminny-bois-rond-lehilahy-iray-voasambotra/
1030;http://www.midi-madagasikara.mg/faits-divers/2015/05/23/antsirabe-mirongatra-ny-asan-jiolahy-olona-iray-votsindrona-antsy/
1031;http://www.midi-madagasikara.mg/faits-divers/2015/05/26/faradofay-karana-maty-voatifitra-tao-an-tranony/
1032;http://www.midi-madagasikara.mg/faits-divers/2015/05/26/fetinny-pentekoty-efatra-no-maty-manodidina-ny-200-notsaboina/
1033;http://www.midi-madagasikara.mg/faits-divers/2015/05/26/manjakandriana-boeing-nivadika-roa-maty-15-naratra/
1034;http://www.midi-madagasikara.mg/faits-divers/2015/05/29/ihosy-rongony-3-taonina-mahery-saika-halefa-aty-an-drenivohitra-sarona/
1035;http://www.midi-madagasikara.mg/faits-divers/2015/05/29/sambava-voasambotra-tany-fenerive-est-ny-jiolahy-fahatelo-namono-karana/
1036;http://www.midi-madagasikara.mg/faits-divers/2015/05/30/soavinandriana-jiolahy-efatra-nanolana-ankizivavy-17-taona/
1037;http://www.midi-madagasikara.mg/faits-divers/2015/06/01/toliara-mpiasanny-banky-voatafika-lasanny-jiolahy-ny-entana-rehetra-tao-an-trano/
1038;http://www.midi-madagasikara.mg/faits-divers/2015/06/04/toliara-vehivavy-45-taona-voaolana-sady-voavono/
1039;http://www.midi-madagasikara.mg/faits-divers/2015/06/06/anosy-lehilahy-iray-maty-nodoninny-fiara/
1040;http://www.midi-madagasikara.mg/faits-divers/2015/06/06/maintirano-tomponomby-naratra-mafy-notetitetehinny-dahalo-taminny-famaky/
1041;http://www.midi-madagasikara.mg/faits-divers/2015/06/08/morondava-botry-rendrika-tao-aminny-vavaranonny-betania-18-no-maty/
1042;http://www.midi-madagasikara.mg/faits-divers/2015/06/09/ilakaka-jiolahy-manao-saron-tava-mena-mampihorohoro/
1043;http://www.midi-madagasikara.mg/faits-divers/2015/06/13/tsiazotafo-lehilahy-iray-maty-tao-anaty-hotely/
1044;http://www.midi-madagasikara.mg/faits-divers/2015/06/20/ankorondrano-mpisoloky-roa-voasambotra-teratany-vahiny-ny-iray-80-tapitrisa-ariary-no-lasa/
1045;http://www.midi-madagasikara.mg/faits-divers/2015/06/24/manandona-antsirabe-tovolahy-iray-maty-nitsoraka-tao-ambany-fiara-nandeha/
1046;http://www.midi-madagasikara.mg/faits-divers/2015/07/04/boulevard-de-leurope-mpanendaka-raindahiny-noraisim-potsiny-tao-an-tranony/
1047;http://www.midi-madagasikara.mg/faits-divers/2015/07/11/anosy-mpivarotra-rongony-voasolokina-polisy-sandoka/
1048;http://www.midi-madagasikara.mg/faits-divers/2015/07/13/besarety-des-bandits-armes-blessent-un-pere-de-famille/
1049;http://www.midi-madagasikara.mg/faits-divers/2015/07/16/tsaratanana-raikitra-ny-hazalambo-taorianny-famonoana-polisy/
1050;http://www.midi-madagasikara.mg/faits-divers/2015/07/18/diego-nisy-polisy-maty-koa/
1051;http://www.midi-madagasikara.mg/faits-divers/2015/07/18/diego-nisy-polisy-maty-koa/#respond
1052;http://www.midi-madagasikara.mg/faits-divers/2015/07/18/ifanadiana-zandary-iray-maty-voatifitry-ny-dahalo/
1053;http://www.midi-madagasikara.mg/faits-divers/2015/07/18/ifanadiana-zandary-iray-maty-voatifitry-ny-dahalo/#respond
1054;http://www.midi-madagasikara.mg/faits-divers/2015/07/20/miarinarivo-patron-na-omby-maty-voatifitry-ny-jiolahy/
1055;http://www.midi-madagasikara.mg/faits-divers/2015/07/20/miarinarivo-patron-na-omby-maty-voatifitry-ny-jiolahy/#respond
1056;http://www.midi-madagasikara.mg/faits-divers/2015/07/22/ambatondrazaka-mirongatra-ny-asan-jiolahy-trano-telo-voatafika/
1057;http://www.midi-madagasikara.mg/faits-divers/2015/07/22/ambatondrazaka-mirongatra-ny-asan-jiolahy-trano-telo-voatafika/#respond
1058;http://www.midi-madagasikara.mg/faits-divers/2015/07/23/ankazoabo-atsimo-dahalo-roa-maty-voatifitra-omby-50-lasanny-malaso/
1059;http://www.midi-madagasikara.mg/faits-divers/2015/07/23/ankazoabo-atsimo-dahalo-roa-maty-voatifitra-omby-50-lasanny-malaso/#respond
1060;http://www.midi-madagasikara.mg/faits-divers/2015/07/23/by-pass-4x4-nandona-taxi-brousse-iray-maty-am-polony-naratra/
1061;http://www.midi-madagasikara.mg/faits-divers/2015/07/23/by-pass-4x4-nandona-taxi-brousse-iray-maty-am-polony-naratra/#respond
1062;http://www.midi-madagasikara.mg/faits-divers/2015/07/29/ambohidratrimo-mpamaky-vato-maty-nipoahanny-vanja/
1063;http://www.midi-madagasikara.mg/faits-divers/2015/07/29/ambohidratrimo-mpamaky-vato-maty-nipoahanny-vanja/#respond
1064;http://www.midi-madagasikara.mg/faits-divers/2015/07/29/ifanadiana-benny-tanana-sy-ny-zanany-roalahy-voasambotra/
1065;http://www.midi-madagasikara.mg/faits-divers/2015/07/29/ifanadiana-benny-tanana-sy-ny-zanany-roalahy-voasambotra/#comments
1066;http://www.midi-madagasikara.mg/faits-divers/2015/07/29/sambava-ankizy-vavy-15-taona-maty-notontana-vato-teo-aminny-lohany/
1067;http://www.midi-madagasikara.mg/faits-divers/2015/07/29/sambava-ankizy-vavy-15-taona-maty-notontana-vato-teo-aminny-lohany/#respond
1068;http://www.midi-madagasikara.mg/faits-divers/2015/07/30/midongy-atsimo-lehilahy-iray-maty-voatifitra-voaroba-ny-volabe-ar-1-400-000/
1069;http://www.midi-madagasikara.mg/faits-divers/2015/07/30/midongy-atsimo-lehilahy-iray-maty-voatifitra-voaroba-ny-volabe-ar-1-400-000/#respond
1070;http://www.midi-madagasikara.mg/faits-divers/2015/07/30/smart-tanjombato-nitsoaka-ireo-jiolahy-mitam-piadiana/
1071;http://www.midi-madagasikara.mg/faits-divers/2015/07/30/smart-tanjombato-nitsoaka-ireo-jiolahy-mitam-piadiana/#respond
1072;http://www.midi-madagasikara.mg/faits-divers/2015/08/03/mahajanga-taxi-brousse-nifandona-olona-iray-maty-marobe-ireo-naratra/
1073;http://www.midi-madagasikara.mg/faits-divers/2015/08/03/mahajanga-taxi-brousse-nifandona-olona-iray-maty-marobe-ireo-naratra/#respond
1074;http://www.midi-madagasikara.mg/faits-divers/2015/08/06/tovovavy-maty-novonoina-kivy-ny-fianakaviana-fa-tsy-mandroso-ny-fanadihadiana/
1075;http://www.midi-madagasikara.mg/faits-divers/2015/08/06/tovovavy-maty-novonoina-kivy-ny-fianakaviana-fa-tsy-mandroso-ny-fanadihadiana/#respond
1076;http://www.midi-madagasikara.mg/faits-divers/2015/08/08/fanafihana-mitam-piadiana-jiolahy-rain-dahiny-12-voasambotry-ny-polisy/
1077;http://www.midi-madagasikara.mg/faits-divers/2015/08/08/fanafihana-mitam-piadiana-jiolahy-rain-dahiny-12-voasambotry-ny-polisy/#respond
1078;http://www.midi-madagasikara.mg/faits-divers/2015/08/14/imeritsiatosika-andian-jiolahy-hanafika-ravanny-zandary/
1079;http://www.midi-madagasikara.mg/faits-divers/2015/08/14/imeritsiatosika-andian-jiolahy-hanafika-ravanny-zandary/#respond
1080;http://www.midi-madagasikara.mg/faits-divers/2015/08/17/ankorondrano-fiara-4x4-nivadika-ambony-ambany-maty-ny-mpamily-zandary-roa-maratra/
1081;http://www.midi-madagasikara.mg/faits-divers/2015/08/17/ankorondrano-fiara-4x4-nivadika-ambony-ambany-maty-ny-mpamily-zandary-roa-maratra/#comments
1082;http://www.midi-madagasikara.mg/faits-divers/2015/08/19/ambohijanaka-lehilahy-tsy-hita-telo-andro-maty-tao-anaty-rano/
1083;http://www.midi-madagasikara.mg/faits-divers/2015/08/19/ambohijanaka-lehilahy-tsy-hita-telo-andro-maty-tao-anaty-rano/#respond
1084;http://www.midi-madagasikara.mg/faits-divers/2015/08/19/fianarantsoa-dahalo-matinny-fitsaram-bahoaka-nohaninny-alika-ny-fatiny/
1085;http://www.midi-madagasikara.mg/faits-divers/2015/08/19/fianarantsoa-dahalo-matinny-fitsaram-bahoaka-nohaninny-alika-ny-fatiny/#respond
1086;http://www.midi-madagasikara.mg/faits-divers/2015/08/20/ilakaka-mpividy-safira-voatafika-lasa-ny-vola-7-tapitrisa-ariary/
1087;http://www.midi-madagasikara.mg/faits-divers/2015/08/20/ilakaka-mpividy-safira-voatafika-lasa-ny-vola-7-tapitrisa-ariary/#respond
1088;http://www.midi-madagasikara.mg/faits-divers/2015/08/21/antanifotsy-rangahy-iray-maty-may-kila-tao-an-tranony/
1089;http://www.midi-madagasikara.mg/faits-divers/2015/08/21/antanifotsy-rangahy-iray-maty-may-kila-tao-an-tranony/#respond
1090;http://www.midi-madagasikara.mg/faits-divers/2015/08/24/midongy-atsimo-mpamatsy-basy-dahalo-voasambotra-niaraka-taminny-fanamiana-miaramila/
1091;http://www.midi-madagasikara.mg/faits-divers/2015/08/24/midongy-atsimo-mpamatsy-basy-dahalo-voasambotra-niaraka-taminny-fanamiana-miaramila/#comments
1092;http://www.midi-madagasikara.mg/faits-divers/2015/08/27/mananjary-mpandraharaha-voatafika-very-volabe/
1093;http://www.midi-madagasikara.mg/faits-divers/2015/08/27/mananjary-mpandraharaha-voatafika-very-volabe/#respond
1094;http://www.midi-madagasikara.mg/faits-divers/2015/08/28/alarobia-mpandeha-an-tongotra-maty-nodoninny-fiara/
1095;http://www.midi-madagasikara.mg/faits-divers/2015/08/28/alarobia-mpandeha-an-tongotra-maty-nodoninny-fiara/#respond
1096;http://www.midi-madagasikara.mg/faits-divers/2015/09/01/toliara-mpandraharaha-maty-voakapa-famaky-lasa-ny-vola-iray-baoritra/
1097;http://www.midi-madagasikara.mg/faits-divers/2015/09/01/toliara-mpandraharaha-maty-voakapa-famaky-lasa-ny-vola-iray-baoritra/#comments
1098;http://www.midi-madagasikara.mg/faits-divers/2015/09/02/jeneraly-florens-rakotomahanina-fomba-nentina-tsy-hampihetsika-izay-voasambotra-ireny-nataonny-mpitandro-filaminana-ireny/
1099;http://www.midi-madagasikara.mg/faits-divers/2015/09/02/jeneraly-florens-rakotomahanina-fomba-nentina-tsy-hampihetsika-izay-voasambotra-ireny-nataonny-mpitandro-filaminana-ireny/#comments
1100;http://www.midi-madagasikara.mg/faits-divers/2015/09/02/toliara-voly-rongony-1-ha-mahery-tratranny-polisy-rongony-3-gony-nodorana/
1101;http://www.midi-madagasikara.mg/faits-divers/2015/09/02/toliara-voly-rongony-1-ha-mahery-tratranny-polisy-rongony-3-gony-nodorana/#respond
1102;http://www.midi-madagasikara.mg/faits-divers/2015/09/08/antsirabe-vinanto-nahandro-be-menaka-maty-kilanny-petrole/
1103;http://www.midi-madagasikara.mg/faits-divers/2015/09/08/antsirabe-vinanto-nahandro-be-menaka-maty-kilanny-petrole/#respond
1104;http://www.midi-madagasikara.mg/faits-divers/2015/09/11/sambava-zaza-voaolana-nanjavona-ny-taratasim-pitsarana/
1105;http://www.midi-madagasikara.mg/faits-divers/2015/09/11/sambava-zaza-voaolana-nanjavona-ny-taratasim-pitsarana/#respond
1106;http://www.midi-madagasikara.mg/faits-divers/2015/09/12/imerintsiatosika-dahalo-sivy-azo-sambo-belona-basy-vita-gasy-iray-sarona/
1107;http://www.midi-madagasikara.mg/faits-divers/2015/09/12/imerintsiatosika-dahalo-sivy-azo-sambo-belona-basy-vita-gasy-iray-sarona/#respond
1108;http://www.midi-madagasikara.mg/faits-divers/2015/09/15/toliara-mpiasa-an-trano-voaolana-nokaikeriny-ny-filahianilay-lehilahy/
1109;http://www.midi-madagasikara.mg/faits-divers/2015/09/15/toliara-mpiasa-an-trano-voaolana-nokaikeriny-ny-filahianilay-lehilahy/#comments
1110;http://www.midi-madagasikara.mg/faits-divers/2015/09/18/ambatondrazaka-fanafihan-jiolahy-lehilahy-iray-maty-voatifitra/
1111;http://www.midi-madagasikara.mg/faits-divers/2015/09/18/ambatondrazaka-fanafihan-jiolahy-lehilahy-iray-maty-voatifitra/#respond
1112;http://www.midi-madagasikara.mg/faits-divers/2015/09/18/itaosy-maty-novonoinny-polisy-ilay-nitifitra-ny-namany-tetsy-anosibe/
1113;http://www.midi-madagasikara.mg/faits-divers/2015/09/18/itaosy-maty-novonoinny-polisy-ilay-nitifitra-ny-namany-tetsy-anosibe/#comments
1114;http://www.midi-madagasikara.mg/faits-divers/2015/09/21/fitifirana-polisy-olona-sivy-no-efa-voasambotra/
1115;http://www.midi-madagasikara.mg/faits-divers/2015/09/21/fitifirana-polisy-olona-sivy-no-efa-voasambotra/#respond
1116;http://www.midi-madagasikara.mg/faits-divers/2015/09/25/miandrivazo-fanafihan-dahalo-olona-sivy-namoy-ny-ainy/
1117;http://www.midi-madagasikara.mg/faits-divers/2015/09/25/miandrivazo-fanafihan-dahalo-olona-sivy-namoy-ny-ainy/#respond
1118;http://www.midi-madagasikara.mg/faits-divers/2015/09/29/67ha-mpivarotra-maty-voatifitry-ny-jiolahy/
1119;http://www.midi-madagasikara.mg/faits-divers/2015/09/29/67ha-mpivarotra-maty-voatifitry-ny-jiolahy/#respond
1120;http://www.midi-madagasikara.mg/faits-divers/2015/10/02/itaosy-mpamaky-trano-dimy-nandroba-20-tapitrisa-voasambotra/
1121;http://www.midi-madagasikara.mg/faits-divers/2015/10/02/itaosy-mpamaky-trano-dimy-nandroba-20-tapitrisa-voasambotra/#respond
1122;http://www.midi-madagasikara.mg/faits-divers/2015/10/05/anosizato-toeram-pivarotana-telo-notetezinny-jiolahy-nitazona-kalachnikov/
1123;http://www.midi-madagasikara.mg/faits-divers/2015/10/05/anosizato-toeram-pivarotana-telo-notetezinny-jiolahy-nitazona-kalachnikov/#comments
1124;http://www.midi-madagasikara.mg/faits-divers/2015/10/09/moramanga-lehilahy-maty-notsindrominny-zaodahiny-antsy/
1125;http://www.midi-madagasikara.mg/faits-divers/2015/10/09/moramanga-lehilahy-maty-notsindrominny-zaodahiny-antsy/#respond
1126;http://www.midi-madagasikara.mg/faits-divers/2015/10/12/befotaka-dahalo-an-jatony-nanafika-ny-tobinny-zandrary/
1127;http://www.midi-madagasikara.mg/faits-divers/2015/10/12/befotaka-dahalo-an-jatony-nanafika-ny-tobinny-zandrary/#comments
1128;http://www.midi-madagasikara.mg/faits-divers/2015/10/14/antsirabe-menaka-rongony-1l-sy-tapany-saronny-polisy/
1129;http://www.midi-madagasikara.mg/faits-divers/2015/10/14/antsirabe-menaka-rongony-1l-sy-tapany-saronny-polisy/#respond
1130;http://www.midi-madagasikara.mg/faits-divers/2015/10/14/toliara-basy-maherivaika-dimy-tratra-olona-fito-voasambotra/
1131;http://www.midi-madagasikara.mg/faits-divers/2015/10/14/toliara-basy-maherivaika-dimy-tratra-olona-fito-voasambotra/#respond
1132;http://www.midi-madagasikara.mg/faits-divers/2015/10/15/ambohimanambola-sokatra-305-sarona-olona-efatra-voasambotra-teratany-vahiny-ny-iray/
1133;http://www.midi-madagasikara.mg/faits-divers/2015/10/15/ambohimanambola-sokatra-305-sarona-olona-efatra-voasambotra-teratany-vahiny-ny-iray/#respond
1134;http://www.midi-madagasikara.mg/faits-divers/2015/10/17/ambohimangakely-lehilahy-iray-tratra-nivarotra-rongony/
1135;http://www.midi-madagasikara.mg/faits-divers/2015/10/17/ambohimangakely-lehilahy-iray-tratra-nivarotra-rongony/#respond
1136;http://www.midi-madagasikara.mg/faits-divers/2015/10/20/toamasina-jiolahy-sady-namaky-trano-no-nanolana/
1137;http://www.midi-madagasikara.mg/faits-divers/2015/10/20/toamasina-jiolahy-sady-namaky-trano-no-nanolana/#respond
1138;http://www.midi-madagasikara.mg/faits-divers/2015/10/20/toamasina-olona-roa-maty-voatifitry-ny-polisy/
1139;http://www.midi-madagasikara.mg/faits-divers/2015/10/20/toamasina-olona-roa-maty-voatifitry-ny-polisy/#respond
1140;http://www.midi-madagasikara.mg/faits-divers/2015/10/21/ambodivona-lehilahy-maty-voatifitra-sy-voaendaka/
1141;http://www.midi-madagasikara.mg/faits-divers/2015/10/21/ambodivona-lehilahy-maty-voatifitra-sy-voaendaka/#respond
1142;http://www.midi-madagasikara.mg/faits-divers/2015/10/22/tambajotra-mpangalatra-sprinter-eny-tsiafahy-i-leratsy-sy-ledoda-jiolahy-efa-ela-nokarohina/
1143;http://www.midi-madagasikara.mg/faits-divers/2015/10/22/tambajotra-mpangalatra-sprinter-eny-tsiafahy-i-leratsy-sy-ledoda-jiolahy-efa-ela-nokarohina/#respond
1144;http://www.midi-madagasikara.mg/faits-divers/2015/10/26/raharaha-befotaka-basy-roa-tafaverina-dahalo-7-voasambotra/
1145;http://www.midi-madagasikara.mg/faits-divers/2015/10/26/raharaha-befotaka-basy-roa-tafaverina-dahalo-7-voasambotra/#respond
1146;http://www.midi-madagasikara.mg/faits-divers/2015/10/28/isotry-voasambotra-indray-i-mogli-sy-ny-namany-roa/
1147;http://www.midi-madagasikara.mg/faits-divers/2015/10/28/isotry-voasambotra-indray-i-mogli-sy-ny-namany-roa/#respond
1148;http://www.midi-madagasikara.mg/faits-divers/2015/10/29/ankizy-vavy-voaolana-hisafidy-hanao-masera-ny-zanako-voaolana-io-hoy-ny-reniny/
1149;http://www.midi-madagasikara.mg/faits-divers/2015/10/29/ankizy-vavy-voaolana-hisafidy-hanao-masera-ny-zanako-voaolana-io-hoy-ny-reniny/#comments
1150;http://www.midi-madagasikara.mg/faits-divers/2015/10/30/ihazolava-razana-sivy-lasanny-jiolahy/
1151;http://www.midi-madagasikara.mg/faits-divers/2015/10/30/ihazolava-razana-sivy-lasanny-jiolahy/#respond
1152;http://www.midi-madagasikara.mg/faits-divers/2015/11/03/toliara-benny-tanana-voaroba-lasanny-jiolahy-ny-vola-rehetra/
1153;http://www.midi-madagasikara.mg/faits-divers/2015/11/03/toliara-benny-tanana-voaroba-lasanny-jiolahy-ny-vola-rehetra/#respond
1154;http://www.midi-madagasikara.mg/faits-divers/2015/11/06/mahajanga-jiolahy-tratra-niaraka-taminny-basy-sy-bokinomby-marobe/
1155;http://www.midi-madagasikara.mg/faits-divers/2015/11/06/mahajanga-jiolahy-tratra-niaraka-taminny-basy-sy-bokinomby-marobe/#comments
1156;http://www.midi-madagasikara.mg/faits-divers/2015/11/09/anosizato-orinasa-voatafika-jiolahy-roa-maty-voatifitra-mpiasa-tao-ny-iray/
1157;http://www.midi-madagasikara.mg/faits-divers/2015/11/09/anosizato-orinasa-voatafika-jiolahy-roa-maty-voatifitra-mpiasa-tao-ny-iray/#respond
