;link
574;http://www.midi-madagasikara.mg/faits-divers/2013/11/18/manja-polisy-notafihanny-dahalo-80-isa/
575;http://www.midi-madagasikara.mg/faits-divers/2013/11/19/anjozorobe-tomponomby-maty-voatifitra/
576;http://www.midi-madagasikara.mg/faits-divers/2013/11/19/beroroha-ady-lova-vehivavy-iray-maty-voatetika-antsy/
577;http://www.midi-madagasikara.mg/faits-divers/2013/11/19/fenerive-est-tafakatra-5-maty-mbola-misy-tsy-mahatsiaro-tena/
578;http://www.midi-madagasikara.mg/faits-divers/2013/11/19/midongy-atsimo-zandary-iray-matinny-dahalo-roa-lahy-tsy-hita-tafaverina/
579;http://www.midi-madagasikara.mg/faits-divers/2013/11/20/antsiranana-fihinanana-soka-dranomasina-olona-telo-maty-malemilemy-mando-avy-eo-fanina-tsy-mahatsiaro-tena-izay-nihinana-anilay-sokatra/
580;http://www.midi-madagasikara.mg/faits-divers/2013/11/20/asan-jiolahy-efadahy-nanafika-ny-telma-lasa-ny-volabe/
581;http://www.midi-madagasikara.mg/faits-divers/2013/11/20/fihinanana-antsantsa-niampy-telo-indray-ny-maty/
582;http://www.midi-madagasikara.mg/faits-divers/2013/11/21/andohoranofotsy-efadahy-mpanao-fanafihana-voasambotra-niaraka-taminny-basy/
583;http://www.midi-madagasikara.mg/faits-divers/2013/11/21/antsirabe-mpangalatromby-iray-maty-voatifitra/
584;http://www.midi-madagasikara.mg/faits-divers/2013/11/21/talatamaty-maty-voatifitra-ny-zanaky-ny-tompon-trano/
585;http://www.midi-madagasikara.mg/faits-divers/2013/11/22/ambatofotsy-lehilahy-iray-maty-novelesina-taminny-hazo/
586;http://www.midi-madagasikara.mg/faits-divers/2013/11/22/asan-jiolahy-tratra-ireo-nanafika-ilay-maorisiana-teny-ampitatafika/
587;http://www.midi-madagasikara.mg/faits-divers/2013/11/23/tsiroanomandidy-mpianaka-nandeha-moto-maty-nisy-nitifitra/
588;http://www.midi-madagasikara.mg/faits-divers/2013/11/25/ampanihy-andrefana-dahalo-4-maty-voatifitry-ny-zandary/
589;http://www.midi-madagasikara.mg/faits-divers/2013/11/25/ankaraobato-lehilahy-maty-voatifitra-teo-aminny-tendany/
590;http://www.midi-madagasikara.mg/faits-divers/2013/11/25/antanimora-mpanao-kidnapping-telolahy-maty-voatifitry-ny-zandary/
591;http://www.midi-madagasikara.mg/faits-divers/2013/11/25/pierrot-rajaonarivelo-incendie-dans-la-boutique-de-sa-femme-talatamaty/
592;http://www.midi-madagasikara.mg/faits-divers/2013/11/26/fifampitifirana-teny-antanimora-basinny-gal-ramananarivo-nentinireo-jiolahy/
593;http://www.midi-madagasikara.mg/faits-divers/2013/11/26/montagne-dambre-mpizaha-tany-15-voatafika/
594;http://www.midi-madagasikara.mg/faits-divers/2013/11/27/ambohimandroso-pasitera-voatafika-maty-novonoinny-jiolahy-ny-vadiny/
595;http://www.midi-madagasikara.mg/faits-divers/2013/11/27/antanimena-hain-trano-ramatoa-lehibe-60-taona-maty-kilanny-afo/
596;http://www.midi-madagasikara.mg/faits-divers/2013/11/27/mandoto-dahalo-8-lahy-voasambotra-voatifitra-ny-iray/
597;http://www.midi-madagasikara.mg/faits-divers/2013/11/28/morondava-benny-tanana-voatafika-lasanireo-jiolahy-ny-basy-sy-ny-vola/
598;http://www.midi-madagasikara.mg/faits-divers/2013/11/28/talatamaty-basy-baikal-99-sy-bala-anarivony-tratra-tao-amina-karana/
599;http://www.midi-madagasikara.mg/faits-divers/2013/11/29/attaques-de-touristes-un-militaire-parmi-les-bandits/
600;http://www.midi-madagasikara.mg/faits-divers/2013/11/30/andavamamba-tokantrano-telo-voatafika/
601;http://www.midi-madagasikara.mg/faits-divers/2013/12/02/ambatondrazaka-miakatra-renivohitra-ny-dahalo/
602;http://www.midi-madagasikara.mg/faits-divers/2013/12/02/anosibe-tranona-pasitera-voatafika-lasa-ny-vola-sy-ny-volamena/
603;http://www.midi-madagasikara.mg/faits-divers/2013/12/02/mandrosoa-ivato-zandary-maty-notrongisinny-fiara/
604;http://www.midi-madagasikara.mg/faits-divers/2013/12/03/ankaraobato-nasesinny-jiolahy-notafihana-ny-trano-telo/
605;http://www.midi-madagasikara.mg/faits-divers/2013/12/03/ankazoabo-atsimo-nafahanny-fitsarana-ireo-karana-voalaza-fa-mpamatsy-basy-ny-dahalo/
606;http://www.midi-madagasikara.mg/faits-divers/2013/12/03/anosikely-docker-maty-teo-aminny-zaridaina/
607;http://www.midi-madagasikara.mg/faits-divers/2013/12/03/berenty-tomponamby-roa-matinny-dahalo/
608;http://www.midi-madagasikara.mg/faits-divers/2013/12/03/faritra-anosy-androy-efa-tsy-misy-intsony-ny-famonoana-omby-rehefa-handevina/
609;http://www.midi-madagasikara.mg/faits-divers/2013/12/04/ambohidahy-jiolahy-saika-hangalatra-fiara-voasambotra/
610;http://www.midi-madagasikara.mg/faits-divers/2013/12/04/bekiraro-la-mere-et-sa-fille-violees/
611;http://www.midi-madagasikara.mg/faits-divers/2013/12/04/toamasina-tratra-ireo-mpanao-kidnapping-telo-voatifitra-iray-maty/
612;http://www.midi-madagasikara.mg/faits-divers/2013/12/05/ambohimahitsy-valolahy-mirongo-basy-nanafika-olona-iray-maty-voatifitra/
613;http://www.midi-madagasikara.mg/faits-divers/2013/12/05/antsiranana-fifandonana-teo-aminny-foroches-olona-roa-maty/
614;http://www.midi-madagasikara.mg/faits-divers/2013/12/06/bongatsara-trano-roa-notafihanny-jiolahy-olona-efatra-naratra/
615;http://www.midi-madagasikara.mg/faits-divers/2013/12/06/toamasina-talenny-orange-voatafika/
616;http://www.midi-madagasikara.mg/faits-divers/2013/12/07/imerinafovoany-tovolahikely-maty-voahitsaky-ny-camion-niparitaka-ny-atidohany/
617;http://www.midi-madagasikara.mg/faits-divers/2013/12/07/miarinarivo-polisy-nisahana-fifamoivoizana-maty-nodomina-moto/
618;http://www.midi-madagasikara.mg/faits-divers/2013/12/09/anosibe-lehilahy-notifirinny-jiolahy-teo-aminny-tarehiny/
619;http://www.midi-madagasikara.mg/faits-divers/2013/12/09/toliara-iray-maty-voatifitra-14-voasambotra/
620;http://www.midi-madagasikara.mg/faits-divers/2013/12/09/tsimenatse-omby-efatra-ramatoa-voatafika/
621;http://www.midi-madagasikara.mg/faits-divers/2013/12/09/vaky-fasana-ireo-karandoha-sisa-navelanny-jiolahy/
622;http://www.midi-madagasikara.mg/faits-divers/2013/12/10/ambato-boeny-telolahy-saika-handroba-maty-voatifitra-ny-iray/
623;http://www.midi-madagasikara.mg/faits-divers/2013/12/10/fanafihana-tao-andakana-olona-efatra-naratra-mafy-iray-maty-voatifitra/
624;http://www.midi-madagasikara.mg/faits-divers/2013/12/10/marovoay-ramatoa-maty-novonoim-badiny/
625;http://www.midi-madagasikara.mg/faits-divers/2013/12/10/rn-25-zazavavikely-maty-voadonanny-fiara/
626;http://www.midi-madagasikara.mg/faits-divers/2013/12/12/antsirabe-tokantrano-voatafika-zazavavy-roa-naolana/
627;http://www.midi-madagasikara.mg/faits-divers/2013/12/12/meurtres-trois-corps-calcines-retrouves-ambatobe/
628;http://www.midi-madagasikara.mg/faits-divers/2013/12/13/amboasary-atsimo-dahalo-20-matinny-zandary/
629;http://www.midi-madagasikara.mg/faits-divers/2013/12/13/ankorondrano-ankizy-lahy-nilomano-maty-drano/
630;http://www.midi-madagasikara.mg/faits-divers/2013/12/13/ivato-nobatainny-jiolahy-mitam-basy-taminny-kamio-ny-entana/
631;http://www.midi-madagasikara.mg/faits-divers/2013/12/13/vonoanolona-tetsy-ambohimailala-efatra-andro-efa-tsy-hita-ilay-polisy-maty/
632;http://www.midi-madagasikara.mg/faits-divers/2013/12/14/ambohimailala-tovovavy-maty-steevah-17-taona-mpianatra-lalana/
633;http://www.midi-madagasikara.mg/faits-divers/2013/12/14/famonoana-pasitera-karana-vehivavy-vietnamienne-tadiavinny-polisy/
634;http://www.midi-madagasikara.mg/faits-divers/2013/12/14/sakaraha-tomponomby-iray-matinny%e2%80%88dahalo-omby-170-voaroba/
635;http://www.midi-madagasikara.mg/faits-divers/2013/12/16/kaominina-belazao-dahalo-miandahy-miambavy-manao-fanafihana/
636;http://www.midi-madagasikara.mg/faits-divers/2013/12/17/ambato-boeny-dahalo-roa-maty-voatifitra/
637;http://www.midi-madagasikara.mg/faits-divers/2013/12/17/ambohimahitsy-fivarotana-telo-voatafika-jiolahy-iray-voasambotra/
638;http://www.midi-madagasikara.mg/faits-divers/2013/12/17/meurtre-behoririka-un-tueur-gage-dans-le-coup/
639;http://www.midi-madagasikara.mg/faits-divers/2013/12/17/taolagnaro-tovolahy-24-taona-maty-notsatohana-antsy/
640;http://www.midi-madagasikara.mg/faits-divers/2013/12/18/ambalavao-olona-3-mpanamboatra-basy-voasambotra/
641;http://www.midi-madagasikara.mg/faits-divers/2013/12/18/ampefy-olona-telo-navadiky-ny-lakana-maty-ny-iray/
642;http://www.midi-madagasikara.mg/faits-divers/2013/12/18/maevatanana-lehilahy-maty-nokapaina-famaky-teo-aminny-tendany/
643;http://www.midi-madagasikara.mg/faits-divers/2013/12/18/marovoay-jiolahy-nahatratrarana-basy/
644;http://www.midi-madagasikara.mg/faits-divers/2013/12/18/triple-meurtre-dambohimailala-une-quatrieme-personne-portee-disparue/
645;http://www.midi-madagasikara.mg/faits-divers/2013/12/19/ambohidratrimo-jiolahy-efatra-tratra-niaraka-taminny-basy-sy-bala-marobe/
646;http://www.midi-madagasikara.mg/faits-divers/2013/12/19/rn4-lehilahy-iray-maty-nodoninny-taxi-brousse/
647;http://www.midi-madagasikara.mg/faits-divers/2013/12/21/betroka-mpikambana-dimy-amina-biraom-pifidianana-notafihanny-dahalo-10/
648;http://www.midi-madagasikara.mg/faits-divers/2013/12/21/ivato-avy-nifidy-dia-maty-lehilahy-66-taona/
649;http://www.midi-madagasikara.mg/faits-divers/2013/12/23/lozam-pifamoivoizana-olona-iray-maty-telo-maratra-mafy/
650;http://www.midi-madagasikara.mg/faits-divers/2013/12/24/midongy-atsimo-zazalahy-14-taona-nataonny-dahalo-takalonaina/
651;http://www.midi-madagasikara.mg/faits-divers/2013/12/24/taolagnaro-raim-pianakaviana-iray-60-taona-maty-notapahinolona-tenda/
652;http://www.midi-madagasikara.mg/faits-divers/2013/12/26/bezaha-voasambotra-ilay-namono-sefo-fokontany/
653;http://www.midi-madagasikara.mg/faits-divers/2013/12/27/androndra-macon-maty-natsipinny-herinaratra/
654;http://www.midi-madagasikara.mg/faits-divers/2013/12/28/toamasina-ankizivavy-12-taona-maty-nohosenny-camion/
655;http://www.midi-madagasikara.mg/faits-divers/2013/12/30/ambohimandroso-olona-roa-maty-voadonanny-fiara/
656;http://www.midi-madagasikara.mg/faits-divers/2013/12/30/ampitatafika-lehilahy-avy-namonjy-mariazy-maty-voatsindrona-antsy/
657;http://www.midi-madagasikara.mg/faits-divers/2013/12/30/mahitsy-trano-telo-nasesinny-jiolahy-norobaina/
658;http://www.midi-madagasikara.mg/faits-divers/2013/12/31/annee-2013-lourd-bilan-et-pluie-de-crimes/
659;http://www.midi-madagasikara.mg/faits-divers/2013/12/31/itaosy-enin-dahy-nandroba-maty-voatifitra-ny-tompon-trano/
660;http://www.midi-madagasikara.mg/faits-divers/2013/12/31/mahitsy-fiara-nivarina-kady-olona-iray-maty-16-naratra-mafy/
661;http://www.midi-madagasikara.mg/faits-divers/2013/12/31/toamasina-mpanao-gazety-voatafika-nambanana-basy-sy-antsy-nangalarina-ny-fitaovam-piasana/
662;http://www.midi-madagasikara.mg/faits-divers/2014/01/02/fetinny-faranny-taona-olona-5-maty-177-naiditra-hopitaly-2-namono-tena/
663;http://www.midi-madagasikara.mg/faits-divers/2014/01/06/toamasina-nitsangana-tao-aminny-morgue-nesorina-ny-odiny-vao-tena-maty/
664;http://www.midi-madagasikara.mg/faits-divers/2014/01/07/espalanade-analakely-lehilahy-maty-nitambotsotra-tsy-lavitra-ny-gabone/
665;http://www.midi-madagasikara.mg/faits-divers/2014/01/10/behoririka-lehilahy-maty-voadonanny-fiara-vaky-ny-lohany-tapaka-ny-tanany/
666;http://www.midi-madagasikara.mg/faits-divers/2014/01/14/antsampanimahazo-mpivarotra-entamadinika-notafihanny-jiolahy-ny-12-tapitrisa/
667;http://www.midi-madagasikara.mg/faits-divers/2014/01/17/ambohidratrimo-trano-telo-norobainny-jiolahy/
668;http://www.midi-madagasikara.mg/faits-divers/2014/01/18/asan-jiolahy-fanafihana-teny-isotry-andavamamba-ary-soanierana-2/
669;http://www.midi-madagasikara.mg/faits-divers/2014/01/23/fanafihana-tetsy-analamahitsy-basy-fanairana-nampiasainireo-jiolahy/
670;http://www.midi-madagasikara.mg/faits-divers/2014/01/24/ambohimanarina-mpanendaka-roalahy-tratranny-polisy/
671;http://www.midi-madagasikara.mg/faits-divers/2014/01/25/anosibe-zaza-mpianatry-ny-epp-voaolana/
672;http://www.midi-madagasikara.mg/faits-divers/2014/01/27/sakaraha-camion-nivadika-mpianatra-telo-maty-olona-17-hafa-naratra-mafy/
673;http://www.midi-madagasikara.mg/faits-divers/2014/01/28/bezaha-dahalo-manao-takalonaina-mitaky-vola-tapitrisany-sy-omby-maro/
674;http://www.midi-madagasikara.mg/faits-divers/2014/01/28/toliara-sergent-maty-nitifi-tena-tao-piasany/
675;http://www.midi-madagasikara.mg/faits-divers/2014/02/01/mandoto-jiolahy-telo-nitifitra-olona-voasambotra/
676;http://www.midi-madagasikara.mg/faits-divers/2014/02/03/talatamaty-dimy-lahy-mirongo-kalachnikov-nanafika-tsena/
677;http://www.midi-madagasikara.mg/faits-divers/2014/02/07/toamasina-maty-voatifitra-ilay-nanafika-nytalenny-polisy/
678;http://www.midi-madagasikara.mg/faits-divers/2014/02/12/vakinankaratra-11-febroary-2014-nomarihana-niaraka-taminireo-zandary-maty-amperinasa/
679;http://www.midi-madagasikara.mg/faits-divers/2014/02/13/ampefiloha-vehivavy-maty-nihinjitra-teny-dalana/
680;http://www.midi-madagasikara.mg/faits-divers/2014/02/14/boeny-dahalo-2-maty-tany-manerinerina/
681;http://www.midi-madagasikara.mg/faits-divers/2014/02/14/foulpointe-fihinanana-antantsa-1-maty-ary-polony-naiditra-hopitaly/
682;http://www.midi-madagasikara.mg/faits-divers/2014/02/15/mahitsy-jiolahy-telo-nanafika-fivarotana-enta-madinika/
683;http://www.midi-madagasikara.mg/faits-divers/2014/02/18/ambalavao-filoham-pokontany-maty-olona-telo-nosamborina/
684;http://www.midi-madagasikara.mg/faits-divers/2014/02/21/ambalavao-mpianatry-ny-lycee-maty-nanao-dahalo/
685;http://www.midi-madagasikara.mg/faits-divers/2014/02/21/sakaraha-dahalo-enina-voatifitra-dimy-hafa-azo-sambo-belona/
686;http://www.midi-madagasikara.mg/faits-divers/2014/02/24/analakely-coup-de-filet-sur-seize-mpanendaka/
687;http://www.midi-madagasikara.mg/faits-divers/2014/02/24/antsirabe-vono-olona-teny-ivohitra-voasambotra-ilay-nahavanon-doza/
688;http://www.midi-madagasikara.mg/faits-divers/2014/02/25/itasy-dahalo-telo-lahy-nanafika-ka-maty-ny-iray-taminizy-ireo/
689;http://www.midi-madagasikara.mg/faits-divers/2014/02/27/antsirabe-jiolahy-sy-jiovavy-8-ravanny-polisy/
690;http://www.midi-madagasikara.mg/faits-divers/2014/03/04/vakinakaratra-dahalo-nanafika-lasa-ny-omby-miisa-folo/
691;http://www.midi-madagasikara.mg/faits-divers/2014/03/08/oniversitenantsiranana-misy-voasambotra-ireo-nitokona/
692;http://www.midi-madagasikara.mg/faits-divers/2014/03/10/ambatolampikely-antehiroka-jiolahy-4-nandroba-voatsindrona-antsy-ny-tompon-trano/
693;http://www.midi-madagasikara.mg/faits-divers/2014/03/11/ambodinisotry-maty-novonoinny-mpanendaka-notsatohana-antsy-im-balo/
694;http://www.midi-madagasikara.mg/faits-divers/2014/03/13/betroka-olona-enina-maty-roa-hafa-naratra-mafy/
695;http://www.midi-madagasikara.mg/faits-divers/2014/03/14/betroka-dahalo-13-maty-voatifitra/
696;http://www.midi-madagasikara.mg/faits-divers/2014/03/14/toliara-raikitra-ny-fifampitifirana-dahalo-iray-maty/
697;http://www.midi-madagasikara.mg/faits-divers/2014/03/15/anosivavaka-vehivavy-iay-maty-nodominny-taxi/
698;http://www.midi-madagasikara.mg/faits-divers/2014/03/18/accident-ivato-grogne-des-familles-des-victimes/
699;http://www.midi-madagasikara.mg/faits-divers/2014/03/18/analamahitsy-fanafihana-ny-perception-jiolahy-telo-maty-voatifitra-iray-azo-sambo-belona/
700;http://www.midi-madagasikara.mg/faits-divers/2014/03/21/befandriana-avratra-jiolahy-nandroba-nirongo-basy-vita-gasy/
701;http://www.midi-madagasikara.mg/faits-divers/2014/03/21/fenoarivobe-jiolahy-avy-nandroba-mpitondra-moto-maty-voatifitra/
702;http://www.midi-madagasikara.mg/faits-divers/2014/03/22/ambovombe-androy-dahalo-nanafika-niveri-maina/
703;http://www.midi-madagasikara.mg/faits-divers/2014/03/22/anosizato-lakana-navesatra-loatra-lehilahy-iray-maty/
704;http://www.midi-madagasikara.mg/faits-divers/2014/03/24/amboasary-atsimo-olona-dimy-maty-tapa-doha/
705;http://www.midi-madagasikara.mg/faits-divers/2014/03/24/antsirabe-olona-iray-voatifitry-ny-dahalo/
706;http://www.midi-madagasikara.mg/faits-divers/2014/03/24/faratsiho-mpanangom-bokatra-voatafika-lasa-ny-20-tapitrisa-ar/
707;http://www.midi-madagasikara.mg/faits-divers/2014/03/25/ambatofinandrahana-dahalo-efatra-matinny-fitsaram-bahoaka/
708;http://www.midi-madagasikara.mg/faits-divers/2014/03/26/ambatofinandrahana-lehilahy-iray-voasambotra-niaraka-taminny-basy/
709;http://www.midi-madagasikara.mg/faits-divers/2014/03/27/ambohidratrimo-maty-nanavotra-ny-namany/
710;http://www.midi-madagasikara.mg/faits-divers/2014/03/28/maevatanana-lehilahy-maty-voatifitra/
711;http://www.midi-madagasikara.mg/faits-divers/2014/03/28/toliara-na-maty-na-velona-remenabila-mitohy-ny-ady-aminny-asan-dahalo/
712;http://www.midi-madagasikara.mg/faits-divers/2014/04/01/ankadinandriana-lehilahy-maty-namono-tena/
713;http://www.midi-madagasikara.mg/faits-divers/2014/04/01/antsirabe-jiolahy-dimy-voasambotra-mpanamboatra-basy-ny-iray/
714;http://www.midi-madagasikara.mg/faits-divers/2014/04/02/farafangana-ramatoabe-83-taona-maty-voadonanny-moto/
715;http://www.midi-madagasikara.mg/faits-divers/2014/04/07/toliara-mpanarato-maty-navadiky-ny-lakana/
716;http://www.midi-madagasikara.mg/faits-divers/2014/04/09/amboasary-atsimo-vehivavy-roa-novonoinny-dahalo-taminny-fomba-mamoehatra/
717;http://www.midi-madagasikara.mg/faits-divers/2014/04/11/andavamamba-pasitera-voatafika-lasa-ny-vola-sy-entana-maro/
718;http://www.midi-madagasikara.mg/faits-divers/2014/04/12/toliara-ii-rangahy-iray-maty-voatifitra-mpivady-naratra-mafy-voafira-famaky/
719;http://www.midi-madagasikara.mg/faits-divers/2014/04/15/analalava-tovovavy-maty-taminny-fomba-feno-habibiana/
720;http://www.midi-madagasikara.mg/faits-divers/2014/04/15/mahajanga-mpianatra-2-maty-natelinny-rano-teny-aminny-grand-pavois/
721;http://www.midi-madagasikara.mg/faits-divers/2014/04/15/nanisana-fandaravana-tranoolona-iray-maty-tapaka-lalan-dra/
722;http://www.midi-madagasikara.mg/faits-divers/2014/04/16/toamasina-tranom-barotra-iray-voatafika-voatifitra-ny-tompony/
723;http://www.midi-madagasikara.mg/faits-divers/2014/04/17/vangaindrano-dahalo-roa-maty-nifanehitra-taminny-zandary/
724;http://www.midi-madagasikara.mg/faits-divers/2014/04/18/antsirabe-maty-votifitry-ny-polisy-i-liva-banga/
725;http://www.midi-madagasikara.mg/faits-divers/2014/04/18/imerintsiatosika-henan-kisoa-voapoizina-lehilahy-iray-voasambotra/
726;http://www.midi-madagasikara.mg/faits-divers/2014/04/18/mahazo-ramatoa-iray-maty-nohosenny-camion/
727;http://www.midi-madagasikara.mg/faits-divers/2014/04/19/sambava-lozam-pifamoivoizana-olona-iray-maty-dimy-maratra-mafy/
728;http://www.midi-madagasikara.mg/faits-divers/2014/04/22/antsiranana-maty-voatifitra-doro-mpangalatra-omby-nikohoizana/
729;http://www.midi-madagasikara.mg/faits-divers/2014/04/24/maevatanana-mpitaingina-moto-maty-latsaka-tany-ambany-tetezana/
730;http://www.midi-madagasikara.mg/faits-divers/2014/04/28/mandraka-citerne-nivadika-olona-roa-maty/
731;http://www.midi-madagasikara.mg/faits-divers/2014/04/29/ihorombe-dahalo-41-maty-fokonolona-4-maty-ary-zandary-iray-naratra/
732;http://www.midi-madagasikara.mg/faits-divers/2014/04/30/betioky-jiolahy-roa-maty-sady-tsy-nahazo-vola/
733;http://www.midi-madagasikara.mg/faits-divers/2014/04/30/betroka-dahalo-80-lahy-nanafika2-maty/
734;http://www.midi-madagasikara.mg/faits-divers/2014/05/02/antanimena-mpangalatra-scooter-maty-nodarohinny-olona/
735;http://www.midi-madagasikara.mg/faits-divers/2014/05/05/ankazoabo-atsimo-dahalo-17-maty-voatifitra-8-azo-sambo-belona/
736;http://www.midi-madagasikara.mg/faits-divers/2014/05/08/ambalavao-isotry-mpivarotra-kodiarana-hosoka-voasambotra/
737;http://www.midi-madagasikara.mg/faits-divers/2014/05/10/anosy-voasambotra-i-kevin-mpanao-fisolokiana-sy-taratasy-hosoka/
738;http://www.midi-madagasikara.mg/faits-divers/2014/05/14/ihosy-zandary-maty-teo-am-pisavana-taratasy/
739;http://www.midi-madagasikara.mg/faits-divers/2014/05/14/tsiroanomandidy-ramatoa-maty-voakapa-famaky/
740;http://www.midi-madagasikara.mg/faits-divers/2014/05/15/asa-any-maurice-olona-40-voasoloky-lehilahy-iray-voasambotra/
741;http://www.midi-madagasikara.mg/faits-divers/2014/05/16/antanandrano-vehivavy-mpivarotra-rongony-voasambotra/
742;http://www.midi-madagasikara.mg/faits-divers/2014/05/19/andravoahangy-nirefotra-ny-basy-lasanny-jiolahy-ny-vola-iray-sakaosy/
743;http://www.midi-madagasikara.mg/faits-divers/2014/05/20/iavoloha-tokantrano-iray-voatafika-naratra-mafy-voadaroka-ny-tompon-trano/
744;http://www.midi-madagasikara.mg/faits-divers/2014/05/21/67ha-jiolahy-iray-voatifitra/
745;http://www.midi-madagasikara.mg/faits-divers/2014/05/21/moramanga-mpivady-antitra-maty-nisy-nikapa-famaky-tao-an-tranony/
746;http://www.midi-madagasikara.mg/faits-divers/2014/05/28/mandoto-olona-3-maty-notifirinny-jiolahy-2-naratra-mafy/
747;http://www.midi-madagasikara.mg/faits-divers/2014/05/30/amboanjobe-nanafika-ny-jiolahy-lehilahy-iray-maratra-mafy/
748;http://www.midi-madagasikara.mg/faits-divers/2014/05/30/famonoana-karana-tany-toliara-afaka-ireo-olona-telo-voarohirohy/
749;http://www.midi-madagasikara.mg/faits-divers/2014/06/02/arivonimamo-fivarotana-telo-voaroba-lasanny-jiolahy-ny-vola-sy-ny-basy/
750;http://www.midi-madagasikara.mg/faits-divers/2014/06/05/itaosy-lehilahy-maty-nodominny-camion/
751;http://www.midi-madagasikara.mg/faits-divers/2014/06/06/faravohitra-mpanendaka-roalahy-tratra/
752;http://www.midi-madagasikara.mg/faits-divers/2014/06/10/moramanga-ankizy-maty-tsovaky-ny-rano-mafana/
753;http://www.midi-madagasikara.mg/faits-divers/2014/06/17/ambohidratrimo-famonoana-mpampianatra-olona-telo-voasambotra/
754;http://www.midi-madagasikara.mg/faits-divers/2014/06/19/mahanoro-zazavavikely-8-taona-voaolana/
755;http://www.midi-madagasikara.mg/faits-divers/2014/06/20/operation-coup-darret-dahalo-26-no-efa-maty-ary-manomboka-milamina-ny-tanana/
756;http://www.midi-madagasikara.mg/faits-divers/2014/06/27/mahamasina-fifanosehana-olona-2-maty-25-maratra/
757;http://www.midi-madagasikara.mg/faits-divers/2014/07/01/ivato-voasambotra-ireo-olona-efatra-nandroba-3-tapitrisa-ariary/
758;http://www.midi-madagasikara.mg/faits-divers/2014/07/09/ambatomaro-fivarotana-dimy-indray-voatafika/
759;http://www.midi-madagasikara.mg/faits-divers/2014/07/14/isotry-mpangalatra-anaty-fiara-voasambotra/
760;http://www.midi-madagasikara.mg/faits-divers/2014/07/15/behoririka-mpangalatra-fiara-nahafaty-sinoa-fito-no-voasambotra/
761;http://www.midi-madagasikara.mg/faits-divers/2014/07/15/tolagnaro-zaza-7-volana-sy-ny-reniny-maty-notapahana-tenda/
762;http://www.midi-madagasikara.mg/faits-divers/2014/07/18/hetsika-coup-darret-niampy-indray-ireo-manampahefana-voasambotra/
763;http://www.midi-madagasikara.mg/faits-divers/2014/07/22/tsiroanomandidy-lehilahy-maty-voahitsaky-ny-kamiao/
764;http://www.midi-madagasikara.mg/faits-divers/2014/07/24/ambohimangakely-zaza-5-taona-maty-nodominny-4x4/
765;http://www.midi-madagasikara.mg/faits-divers/2014/07/26/kidnapping-karana-olona-2-hafa-voasambotra-fiarana-penitentiaire-no-nampiasaina/
766;http://www.midi-madagasikara.mg/faits-divers/2014/08/05/anjoma-ramaritinina-jiolahy-roa-maty-voatifitry-ny-miaramila/
767;http://www.midi-madagasikara.mg/faits-divers/2014/08/05/fanafihan-dahalo-antanetibe-mahazaza-firavaka-volamena-maro-sy-vola-an-tapitrisa-very/
768;http://www.midi-madagasikara.mg/faits-divers/2014/08/18/tsivory-lehibenny-borigady-iray-sy-ny-lefiny-lavonny-dahalo/
769;http://www.midi-madagasikara.mg/faits-divers/2014/08/19/by-pass-afomanga-noheverina-ho-andian-jiolahy-nanafika/
770;http://www.midi-madagasikara.mg/faits-divers/2014/08/19/rn-44-fiara-mpitatitra-entana-notifirinny-jiolahy/
771;http://www.midi-madagasikara.mg/faits-divers/2014/08/20/lozam-pifamoivoizana-mpivady-indray-maty-tetsy-andoharanofotsy/
772;http://www.midi-madagasikara.mg/faits-divers/2014/08/21/toliara-mpirahavavy-avy-nivavaka-saika-voaolana/
773;http://www.midi-madagasikara.mg/faits-divers/2014/08/23/kidnapping-alasora-ambohibao-ary-talatamaty-no-fanafenana-ireo-karana/
774;http://www.midi-madagasikara.mg/faits-divers/2014/08/25/ambohidratrimo-tokantrano-maromaro-nasesinny-jiolahy-nitondra-kalaky/
775;http://www.midi-madagasikara.mg/faits-divers/2014/08/28/ambatondrazaka-kidnapping-ankizy-vavy-olona-enina-voasambotra/
776;http://www.midi-madagasikara.mg/faits-divers/2014/09/04/atsimondrano-olona-efatra-nanao-hosoka-voasambotra/
777;http://www.midi-madagasikara.mg/faits-divers/2014/09/04/avaradrano-tokantrano-telo-nasesinny-jiolahy-olona-iray-maty-iray-hafa-naratra-mafy/
778;http://www.midi-madagasikara.mg/faits-divers/2014/09/09/toliara-notifirinny-jiolahy-ny-zanaky-ny-tompon-trano/
779;http://www.midi-madagasikara.mg/faits-divers/2014/09/10/andavamamba-ramatoa-voaendaka-lasanny-jiolahy-ny-vola-ar-60-000-sy-finday-avolenta-roa/
780;http://www.midi-madagasikara.mg/faits-divers/2014/09/13/ankazobe-mpanakan-dalana-maty-voatifitry-ny-zandary/
781;http://www.midi-madagasikara.mg/faits-divers/2014/09/15/tsenanny-coum-67ha-hanao-tsena-maty-ireo-mpivarotra-ny-talata-ho-avy-izao/
782;http://www.midi-madagasikara.mg/faits-divers/2014/09/17/antsirabe-mompera-sandoka-nisoloky-ar-15-tapitrisa-voasambotra/
783;http://www.midi-madagasikara.mg/faits-divers/2014/09/23/brickaville-meurtre-crapuleux-les-trois-assassins-arretes/
784;http://www.midi-madagasikara.mg/faits-divers/2014/09/26/dahalo-namono-zandary-maty-voatifitra-ny-roa-azo-sambo-belona-ny-iray/
